"hotel","location","ranking","rating","review_count","min_price_usd","max_price_usd","review","date"
"ADESSO Vineria-Bistrot","Via dell'Orso 71, 00186 Rome Italy","#1 of 9,283 Restaurants in Rome","5.0","(171)","","","Hard to find, down a little alley/street near Hotel Portoghesi where we were staying. Very small, a few tables and a bar, but intimate and well-appointed. Our hostess/server, whose name I did not get, was charming and helpful and we shared some small plates of...excellent, fresh food. One fond memory is how good their music was: She had put together a playlist of covers of older pop and jazz that was the perfect mix of relaxing but not boring. For dessert, have the ""chocolate salami,"" chocolate and cookie bits formed into a tube and sliced like salami. Delish.More","Date of visit: November 2023"
"ADESSO Vineria-Bistrot","Via dell'Orso 71, 00186 Rome Italy","#1 of 9,283 Restaurants in Rome","5.0","(171)","","","This was amazing. We felt lucky to get a table for two on a Saturday night but boy did we make the most of it. The staff were friendly, helpful and above all knowledgeable. The menu despite being quite small was exquisite to the point...we wanted to try everything. I had the cheese fondue and my partner had the smoked tuna. OMG. We shared and whilst very different, both were stunning. 
For the main course my partner had the lasagne, which some might say was boring, but wait until you taste it. Truly was amazing. I had the beef and veal meatballs with cheese a cheese sauce. Again stunning flavours. All this washed down with a bottle of the darkest rosé I’ve ever had which complimented our meal superbly. 
We shared the panna cotta which light and delicious along with an amazing desert wine which was similar to eiswein. 
Overall one of the best dinning experiences I’ve had. 
Don’t hesitate to go. Tremendous.More","Date of visit: November 2023"
"ADESSO Vineria-Bistrot","Via dell'Orso 71, 00186 Rome Italy","#1 of 9,283 Restaurants in Rome","5.0","(171)","","","Each course was full of flavour.  The crostini unbelievable. The parmigiana unlike any I have ever tasted. Amazing flavour and delicacy. The polpette subtle. The oanbacotta to die for. The service first class. Understandibly Number 1 in Rome .
Grazie per tuttoMore","Date of visit: November 2023"
"ADESSO Vineria-Bistrot","Via dell'Orso 71, 00186 Rome Italy","#1 of 9,283 Restaurants in Rome","5.0","(171)","","","This was a fun experience, but not perfectly comfortable for people over 65.  Great servers, enthusiastic about the wines— but small high top tables in a small space.  Little description in English of what the food would be—we got a charcuterie platter and crostini so...ended up with too much cheese, and shared a very good lasagna.  But the food was high quality—if you asked more questions, you’d surely get a great meal.More","Date of visit: November 2023"
"ADESSO Vineria-Bistrot","Via dell'Orso 71, 00186 Rome Italy","#1 of 9,283 Restaurants in Rome","5.0","(171)","","","The lasagna was a bit dry but the service was nice. All in all, there is nothing really exceptional to reportMore","Date of visit: October 2023"
"ADESSO Vineria-Bistrot","Via dell'Orso 71, 00186 Rome Italy","#1 of 9,283 Restaurants in Rome","5.0","(171)","","","The food was incredible good and the service very polite and considerate. It was a fantastic evening.","Date of visit: October 2023"
"ADESSO Vineria-Bistrot","Via dell'Orso 71, 00186 Rome Italy","#1 of 9,283 Restaurants in Rome","5.0","(171)","","","Amazing night with my love, really enjoyed the location and wine. Highly recommended to anyone who wants to spend some time in the authentic Rome","Date of visit: October 2023"
"ADESSO Vineria-Bistrot","Via dell'Orso 71, 00186 Rome Italy","#1 of 9,283 Restaurants in Rome","5.0","(171)","","","It’s hard to believe that this tiny gem of a restaurant has only been open for five months. It’s run by an enthusiastic young couple, who as they say, “are trying to put love in everything they do.” The menu is really interesting with novel...and creative approaches to traditional favorites. The meatballs, for example, can only be described as little soft pillows of meaty goodness…so so tasty. The eggplant parm is lovely with a pecorino fondue sauce that adds a velvety touch. They do a dessert that is essentially a deconstructed cannoli with some other twists. It was excellent. So are the various crostini which happen to be very generous in size. The wine selection is really nice  and they are very helpful in pairing with their menu items. Oh, and did I mention that their secret weapon on desert is “Mama?” Yes, the owner’s mother comes in makes desserts every morning for the restaurant. I wish she would come to mine!  We hope to return the next time we are in Rome.More","Date of visit: October 2023"
"ADESSO Vineria-Bistrot","Via dell'Orso 71, 00186 Rome Italy","#1 of 9,283 Restaurants in Rome","5.0","(171)","","","Took my fiance here and I've never seen him so happy. If you're looking to give your partner a good time but feeling a bit tired today just bring them here. Does the same job. We had the meat sharing board, burrata, lasagne and meatballs....The quality of service is unparalleled.More","Date of visit: October 2023"
"ADESSO Vineria-Bistrot","Via dell'Orso 71, 00186 Rome Italy","#1 of 9,283 Restaurants in Rome","5.0","(171)","","","Great food and service. The best o octopus that me and my husband have ever had. It was an amazing experience.","Date of visit: October 2023"
"ADESSO Vineria-Bistrot","Via dell'Orso 71, 00186 Rome Italy","#1 of 9,283 Restaurants in Rome","5.0","(171)","","","Everything about this place was amazing. The look the staff and the food. The staff are very friendly and polite. The food was amazing and the restaurant and toilet extremely clean. 

I had the lasagna and it was perfect.","Date of visit: October 2023"
"ADESSO Vineria-Bistrot","Via dell'Orso 71, 00186 Rome Italy","#1 of 9,283 Restaurants in Rome","5.0","(171)","","","Was drawn in by the “Do you wine sign” and spent the entire evening there. The food and wine pairings were spectacular!  Grandma’s lasagna, the parm with a special twist, the crostini and Grandma’s ricotta dessert were beyond compare!  I see Michelin star! Thank you...for an amazing evening!More","Date of visit: October 2023"
"ADESSO Vineria-Bistrot","Via dell'Orso 71, 00186 Rome Italy","#1 of 9,283 Restaurants in Rome","5.0","(171)","","","Unpretentious but stylish, a casual dining experience that perfectly pairs friendly and warm service, quality food and presentation and an excellent, reasonably priced winelist. Wine recommenations were a highlight and we happily dined at Adesso three times over a two week period, delighted each time....A true gem in the heart of Rome.More","Date of visit: October 2023"
"ADESSO Vineria-Bistrot","Via dell'Orso 71, 00186 Rome Italy","#1 of 9,283 Restaurants in Rome","5.0","(171)","","","The food here was good but the seating is terrible. All tables are tall and chairs are like bar stools with very small seats, very uncomfortable. Also, they state that they are a wine restaurant but they served their red wine at room temperature,not cellar...temperature. This means that the wine seems much more alcoholic,overwhelming the flavor because the wine is too warm. Investing in a small wine cooler for their reds would be a good investment.More","Date of visit: September 2023"
"ADESSO Vineria-Bistrot","Via dell'Orso 71, 00186 Rome Italy","#1 of 9,283 Restaurants in Rome","5.0","(171)","","","Because of the many excellent reviews on Trip Advisor, we scheduled on line reservations at Adesso weeks in advance of our trip to Rome; we're so glad we did. Adesso is a small restaurant of about a dozen or so high top tables. It's located...down a narrow cobblestone stone street a few blocks off more traveled boulevards. The owners of the business are on site and active with customers from behind the bar or explaining the menu and making wine suggestions at table side. 
The menu consisted of regional dishes and flavors were deep and complex. Weeks later, we  still talk about the side dish of roasted egg plant that my wife and I shared. We tried to sample local wines when we were in Rome and enjoyed the one we had with our meal. It was an absolutely great evening from the amuse bouche to the dessert. What can I say when everything about each dish was perfect?
It may be difficult getting a taxi from the restaurant on a weekend night when many people are out at restaurants and bars in the area and the city for that matter. The other owner tried valiantly to get a taxi for us but he also directed us to the taxi stand three or four blocks away and we easily found the taxi cue and got back to the hotel.More","Date of visit: September 2023"
